group_name,etfs,n_long,n_short,spread_pct,mom0_cagr,mom0_sharpe,mom0_maxdd,mom_cagr,mom_sharpe,mom_maxdd,bh_cagr,bh_sharpe,bh_maxdd,days
plan_a-F1-n2-sw03-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",2,1,0.15,12.116730420940037,0.6750684669818385,-34.5141119016867,10.640019951075463,0.6081430331998858,-36.40399822896549,7.4127321628910225,0.6022583728676953,-39.1410640503394,5067
plan_a-F1-n2-sw03-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",2,1,0.15,12.966141789754616,0.7139041294860432,-39.919007312414415,11.554440035162816,0.6504733784274992,-40.73436848942234,7.412732631785879,0.6022583790544264,-39.141064319713834,5067
plan_a-F1-n2-sw02-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",2,1,0.15,12.554154415190123,0.7176017599150014,-33.16183898541991,11.042111877229654,0.6462318577902977,-33.515428138489575,7.412732729193494,0.6022583108782813,-39.14106679738719,5067
plan_a-F1-n2-sw02-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",2,1,0.15,12.697094755673088,0.721190372956233,-37.2519695349558,11.390794549824236,0.6601375536102697,-38.03840542254322,7.412732030024016,0.6022584438409055,-39.14105791987645,5067
plan_a-F1-n2-sw04-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",2,1,0.15,12.21538808648106,0.6558296397593277,-37.54258796081169,10.632221680697018,0.5877209441994009,-38.45507599091968,7.412733467228905,0.6022584752525424,-39.14106693735867,5067
plan_a-F1-n2-sw04-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",2,1,0.15,13.14971210078355,0.6956746487872706,-42.789427473482164,11.633341998385905,0.6311027628026474,-43.62515866897636,7.412732803616895,0.6022584350904585,-39.141078820346266,5067
plan_a-F1-n2-sw03-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",2,1,0.15,12.99648559522668,0.7178546755692513,-33.18696976574843,11.374508313024068,0.644425314908157,-34.291395647131914,7.4127323159264735,0.6022583725762444,-39.14105879093348,5067
plan_a-F1-n3-sw02-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,1,0.15,10.409822277890646,0.6861287632476895,-32.29356542280159,9.2187522621332,0.619737092769295,-33.0415206604855,7.412732087861218,0.6022584771187515,-39.1410709091486,5067
plan_a-F1-n3-sw0-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,0,0.15,9.925415937996318,0.6622608688640522,-34.92588800942814,8.85676885613842,0.6021350723551294,-36.279375874508176,7.412732676381739,0.602258453355271,-39.141063988179766,5067
plan_a-F1-n3-sw02-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,1,0.15,10.582983611008201,0.6918082402685183,-29.50381042501814,9.285621699871594,0.6201255901293253,-31.142564398800864,7.412732323829041,0.6022584589381268,-39.14106356907855,5067
plan_a-F1-n3-sw0-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",3,0,0.15,9.639997371642739,0.6549509668141117,-35.109155920787025,8.652506215081047,0.5982548915480977,-36.39516345939992,7.4127327242569985,0.6022583100080493,-39.14106434717755,5067
plan_a-F1-n2-sw04-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",2,1,0.15,13.352625776343707,0.7061431644963853,-34.26992266476269,11.621293293713798,0.6320713457601262,-35.42444539908017,7.412731813390194,0.6022584396460835,-39.14106754506142,5067
