Date,PDBC,SLV,IAU,MTUM,USO,UNG,GSG,DBA,GLD,DBC,QMOM,PDP,FDMO,XMMO,INDA,MCHI,EPI,FXI,EWJ,EWT,VNM,THD,EWY,EIDO,EWS,EWA,EWG,EWQ,EWU,EWL,EWP,EWI,EWN,TUR,EWW,EWZ,EWC,UAE,KSA,ARGT,ECH,EIS,EZA,VWO,VXUS,EEM,VEA,EFA,XLK,XLV,XLF,XLC,XLRE,XLY,XLP,XLI,XLE,XLU,XLB,ERUS
2012-08-23 04:00:00+00:00,,29.600000381469727,32.5,,286.0799865722656,307.5199890136719,34.31999969482422,25.658859252929688,161.88999938964844,24.22178649902344,,25.98786354064941,,20.02083778381348,20.142126083374023,31.565568923950195,14.478106498718262,24.630430221557617,29.028705596923828,13.84080410003662,12.879672050476074,49.85322189331055,44.68835067749024,22.365367889404297,15.001712799072266,13.11038875579834,15.752764701843262,14.59939193725586,20.0421085357666,18.1949405670166,16.020143508911133,15.399565696716309,13.66451358795166,39.29847717285156,45.053653717041016,29.248197555541992,20.54975128173828,,,14.978045463562012,42.52241134643555,29.826982498168945,36.70405578613281,27.40321350097656,28.84400177001953,29.80332374572754,21.49369239807129,35.034908294677734,12.71567440032959,30.75017166137696,9.53364086151123,,,19.19534683227539,24.572717666625977,28.444467544555664,22.032855987548828,11.611726760864258,13.598106384277344,43.439998626708984
2012-08-24 04:00:00+00:00,,29.739999771118164,32.52000045776367,,285.44000244140625,294.0799865722656,34.09000015258789,25.710433959960938,161.97000122070312,24.11188316345215,,26.12171936035156,,20.084339141845703,20.072406768798828,31.427078247070312,14.46967315673828,24.493595123291016,28.997520446777344,13.895556449890137,13.303240776062012,49.97869110107422,44.7588119506836,22.31245422363281,15.058886528015137,13.09385585784912,15.70819854736328,14.52906608581543,19.94862174987793,18.179763793945312,16.127111434936523,15.293447494506836,13.64186191558838,39.35509490966797,45.35944366455078,29.296789169311523,20.646896362304688,,,14.839360237121582,42.28543472290039,29.88319969177246,36.598236083984375,27.416608810424805,28.830909729003903,29.810762405395508,21.46761512756348,34.981201171875,12.795199394226074,31.014366149902344,9.584318161010742,,,19.353178024291992,24.788578033447266,28.57678985595703,22.16217422485352,11.665882110595703,13.57160472869873,43.79999923706055
2012-08-27 04:00:00+00:00,,29.739999771118164,32.380001068115234,,284.8800048828125,287.3599853515625,34.04999923706055,25.72762680053711,161.36000061035156,24.001972198486328,,26.09303855895996,,20.0299072265625,19.828357696533203,31.06551551818848,14.250433921813965,24.13349914550781,28.90398597717285,13.829854011535645,12.92673397064209,49.74169921875,44.171630859375,22.138612747192383,14.933106422424316,13.00568389892578,15.827033996582031,14.613452911376951,20.01873588562012,18.179763793945312,16.22149658203125,15.37304401397705,13.66451358795166,39.19234085083008,45.119178771972656,29.00517463684082,20.61699676513672,,,14.735344886779783,41.88120269775391,29.81893348693848,36.36430358886719,27.1421012878418,28.79159164428711,29.505577087402344,21.49369239807129,35.00133514404297,12.807754516601562,31.0463924407959,9.57798194885254,,,19.323314666748047,24.823389053344727,28.49115943908692,22.171405792236328,11.691370010375977,13.492083549499512,43.400001525878906
2012-08-28 04:00:00+00:00,,29.93000030517578,32.459999084472656,,286.32000732421875,283.0400085449219,34.119998931884766,25.88235092163086,161.63999938964844,24.018882751464844,,26.140846252441406,,20.03898429870605,19.828357696533203,31.019346237182617,14.098651885986328,24.205516815185547,28.65453720092773,13.698453903198242,13.03654956817627,49.595314025878906,44.195125579833984,21.987438201904297,14.887371063232422,13.049771308898926,15.879021644592283,14.641581535339355,19.98368453979492,18.11906814575196,16.252954483032227,15.479146003723145,13.6494140625,39.0932846069336,45.20654296875,28.93497085571289,20.60953140258789,,,14.735344886779783,42.10423278808594,29.62614822387696,36.24178314208984,27.095239639282227,28.62122344970703,29.44603538513184,21.46761512756348,34.967769622802734,12.778457641601562,30.998363494873047,9.565311431884766,,,19.361703872680664,24.83731269836425,28.38216781616211,22.18680763244629,11.669069290161133,13.461792945861816,43.20000076293945
2012-08-29 04:00:00+00:00,,29.75,32.2599983215332,,283.0400085449219,289.2799987792969,34.09000015258789,26.097251892089844,160.58999633789062,24.061155319213867,,26.18865394592285,,20.05712890625,19.66276359558105,30.957794189453125,13.946877479553224,24.126298904418945,28.74808692932129,13.72035312652588,13.209115028381348,48.98887634277344,44.45346832275391,21.654874801635746,14.97884464263916,13.016705513000488,15.84188747406006,14.500938415527344,19.92524528503418,18.06595230102539,16.177452087402344,15.426092147827148,13.687159538269045,38.87393951416016,44.74785232543945,28.46513938903809,20.58711242675781,,,14.70067024230957,41.81847381591797,29.786808013916016,36.35874176025391,26.96133613586425,28.509824752807617,29.304611206054688,21.4089469909668,34.860347747802734,12.80357265472412,31.102441787719727,9.584318161010742,,,19.45554542541504,24.7816104888916,28.374391555786133,22.03902244567871,11.649957656860352,13.492083549499512,42.70000076293945
2012-08-30 04:00:00+00:00,,29.440000534057617,32.2400016784668,,282.0799865722656,296.79998779296875,34.09000015258789,26.14023208618164,160.52000427246094,24.086519241333008,,26.05479049682617,,19.84848022460937,19.60175323486328,30.450044631958008,13.946877479553224,23.730195999145508,28.218015670776367,13.665602684020996,13.209115028381348,48.34062194824219,43.709716796875,21.050199508666992,14.7615966796875,12.774226188659668,15.552231788635254,14.325122833251951,19.74995422363281,17.87626075744629,15.831377983093262,15.134281158447266,13.543723106384276,38.46355056762695,44.62408065795898,28.25993728637696,20.362934112548828,,,14.475306510925291,41.60239791870117,29.67433738708496,35.65696716308594,26.633275985717773,28.188758850097656,28.96221351623535,21.10906410217285,34.34334945678711,12.661261558532717,30.998363494873047,9.53364086151123,,,19.34890365600586,24.68412971496582,28.133087158203125,21.80501174926757,11.592612266540527,13.370911598205566,42.0
2012-08-31 04:00:00+00:00,,30.790000915527344,32.959999084472656,,287.1199951171875,301.1199951171875,34.540000915527344,26.148828506469727,164.22000122070312,24.340150833129883,,26.18865394592285,,19.98455619812012,19.523311614990234,30.58083152770996,13.97217082977295,23.81661605834961,28.24919891357422,13.862703323364258,13.373836517333984,49.24679183959961,44.06985092163086,21.42812156677246,15.01314640045166,12.934041023254396,15.760188102722168,14.493901252746582,19.83175468444824,18.03560256958008,16.429140090942383,15.558733940124512,13.74001121520996,39.43292999267578,44.68960952758789,28.47054481506348,20.54975128173828,,,14.475306510925291,41.8881721496582,29.706478118896484,36.08024978637695,26.854209899902344,28.483627319335938,29.23760986328125,21.311153411865234,34.64550018310547,12.761713981628418,31.09440994262696,9.603321075439451,,,19.42996406555176,24.69109344482422,28.30433464050293,22.02362060546875,11.57986831665039,13.499661445617676,42.220001220703125
2012-09-04 04:00:00+00:00,,31.36000061035156,33.02000045776367,,284.0799865722656,306.3999938964844,34.45000076293945,26.097251892089844,164.47999572753906,24.348602294921875,,26.226900100708008,,20.02083778381348,19.523311614990234,30.28078842163086,13.946877479553224,23.37730407714844,27.87504005432129,13.829854011535645,13.522871971130373,49.64412307739258,43.780181884765625,21.48859024047852,14.8302001953125,12.702581405639648,15.737906455993652,14.51500129699707,19.738265991210938,18.012836456298828,16.655664443969727,15.704638481140137,13.770208358764648,39.53905487060547,44.92987823486328,27.952104568481445,20.57217025756836,,,14.718008995056152,41.379371643066406,29.61811256408692,36.11368179321289,26.72701835632324,28.28704071044922,29.073862075805664,21.180768966674805,34.470916748046875,12.761713981628418,31.1584701538086,9.603321075439451,,,19.383031845092773,24.83731269836425,28.008527755737305,21.85428237915039,11.624468803405762,13.32546615600586,42.599998474121094
2012-09-05 04:00:00+00:00,,31.270000457763672,33.0,,284.5599975585937,301.2799987792969,34.279998779296875,25.95111846923828,164.30999755859375,24.23024177551269,,26.140846252441406,,19.97547912597656,19.331567764282227,29.942283630371094,13.820388793945312,23.16844367980957,27.532060623168945,13.709405899047852,13.209115028381348,49.83230972290039,43.122535705566406,21.48859024047852,14.818764686584473,12.669514656066896,15.84188747406006,14.52906608581543,19.703208923339844,18.10388565063477,16.554988861083984,15.585267066955566,13.770208358764648,39.79377746582031,45.00997161865234,28.216726303100582,20.5646915435791,,,14.718008995056152,41.316650390625,29.40121841430664,35.707088470458984,26.586410522460938,28.21497917175293,28.92499351501465,21.13513946533203,34.376914978027344,12.749156951904297,31.16647720336914,9.603321075439451,,,19.41289520263672,24.79553985595703,27.93067741394043,21.77115631103516,11.573500633239746,13.386054039001465,42.34000015258789
2012-09-06 04:00:00+00:00,,31.670000076293945,33.119998931884766,,281.8399963378906,298.0799865722656,34.220001220703125,25.96831321716309,164.88999938964844,24.22178649902344,,26.551982879638672,,20.401844024658203,19.627904891967773,30.588523864746094,14.115519523620604,23.571754455566406,27.90621566772461,13.862703323364258,13.33461856842041,50.77333450317383,44.124656677246094,21.904300689697266,15.036012649536133,12.978126525878906,16.332075119018555,15.000237464904783,20.14729118347168,18.48326873779297,17.511411666870117,16.420900344848633,14.185423851013184,40.21126174926758,45.74532699584961,29.04297637939453,20.968217849731445,,,14.804689407348633,41.96482849121094,29.94746780395508,37.24988555908203,27.15549659729004,28.88987159729004,29.56512260437012,21.65667724609375,35.229618072509766,13.033775329589844,31.662817001342773,9.831368446350098,,,19.84798812866211,25.10190963745117,28.56122398376465,22.22990608215332,11.70411205291748,13.723072052001951,43.81999969482422
