Date,CNA,INA,JPA,KRA,VNA,IDA,SGA,AUA,DEA,GBA,FRA,NLA,ITA,ESA,TRA,CAA,MXA,BRA,ARA,SAA,ZAA
2014-02-13 00:00:00-05:00,35.69866180419922,20.55620574951172,36.45199966430664,47.78556823730469,18.909040451049805,18.963111877441406,15.213440895080566,14.674856185913086,23.784452438354492,25.222164154052734,20.645862579345703,19.615413665771484,22.464256286621094,26.338470458984375,31.839279174804688,22.47653579711914,46.760894775390625,22.821609497070312,16.3568115234375,,34.51946258544922
2014-02-14 00:00:00-05:00,35.98387145996094,20.801237106323242,36.292545318603516,48.520599365234375,18.404251098632812,19.471256256103516,15.359731674194336,14.914748191833496,23.860031127929688,25.343894958496094,20.740400314331055,19.715526580810547,22.765417098999023,26.418569564819336,32.38027572631836,22.569730758666992,47.2973518371582,22.889198303222656,17.04422378540039,,35.380130767822266
2014-02-18 00:00:00-05:00,35.92841339111328,20.731224060058594,37.0898323059082,48.041229248046875,18.660781860351562,19.286474227905273,15.445062637329102,14.980711936950684,23.965843200683594,25.72125244140625,20.762218475341797,19.908063888549805,22.833873748779297,26.32512092590332,31.86813735961914,22.647401809692383,46.93971252441406,22.264020919799805,16.823898315429688,,35.3626708984375
2014-02-19 00:00:00-05:00,36.03139877319336,20.61745834350586,36.64335250854492,47.569847106933594,18.57802963256836,19.371166229248047,15.432870864868164,14.914748191833496,23.754226684570312,25.648212432861328,20.645862579345703,19.70783233642578,22.60114860534668,26.10485076904297,30.980907440185547,22.47653579711914,46.06052017211914,22.404827117919922,16.154111862182617,,34.8625602722168
2014-02-20 00:00:00-05:00,35.86503219604492,20.90624237060547,36.420108795166016,47.53788757324219,18.230464935302734,19.69453239440918,15.51819896697998,15.070667266845703,23.799570083618164,25.84298324584961,20.842212677001953,19.684720993041992,22.806489944458008,26.291744232177734,31.493045806884766,22.569730758666992,45.829559326171875,22.65264320373535,16.365625381469727,,35.13587951660156
2014-02-21 00:00:00-05:00,35.93632888793945,21.00250816345215,36.70713424682617,47.84149169921875,17.998760223388672,19.956308364868164,15.49382495880127,14.99870491027832,23.867589950561523,25.84298324584961,20.936752319335938,19.70012855529785,22.71066665649414,26.245025634765625,31.86813735961914,22.515365600585938,46.053070068359375,22.956783294677734,16.277496337890625,,35.4615364074707
2014-02-24 00:00:00-05:00,35.54812240600586,21.151275634765625,37.12173080444336,48.121124267578125,18.222192764282227,19.971704483032227,15.64009952545166,15.17861557006836,23.9885196685791,26.001230239868164,21.11855697631836,19.792543411254883,22.724353790283203,26.585437774658203,31.709449768066406,22.631860733032227,46.06052017211914,22.951152801513672,16.700515747070312,,36.28148651123047
2014-02-25 00:00:00-05:00,34.9380989074707,20.97624969482422,36.99415588378906,48.081180572509766,18.189090728759766,19.440460205078125,15.481630325317383,15.04667854309082,23.935609817504883,25.757770538330078,21.11855697631836,19.769441604614258,22.738040924072266,26.765649795532227,30.43269157409668,22.608566284179688,45.404850006103516,22.754026412963867,16.365625381469727,,35.955833435058594
2014-02-26 00:00:00-05:00,35.0965461730957,21.090015411376953,36.8347053527832,48.488643646240234,18.23874282836914,19.263376235961914,15.396300315856934,15.010696411132812,23.769338607788086,25.684734344482422,20.97311019897461,19.584609985351562,22.491634368896484,26.598791122436523,29.956626892089844,22.507596969604492,44.570369720458984,22.737125396728516,16.3127498626709,,35.7348518371582
2014-02-27 00:00:00-05:00,36.00763702392578,21.361299514770508,36.8347053527832,49.0399284362793,18.13943862915039,19.786924362182617,15.542579650878906,15.016695022583008,23.754226684570312,25.867324829101562,21.074918746948242,19.715526580810547,22.60114860534668,26.6655330657959,30.6923828125,22.538663864135742,45.11428451538086,23.4467830657959,16.524259567260742,,36.63040542602539
2014-02-28 00:00:00-05:00,35.86503219604492,21.230031967163086,37.02604675292969,48.800235748291016,18.08978843688965,19.67913055419922,15.445062637329102,14.962719917297363,23.965843200683594,25.879499435424805,21.125823974609375,19.792543411254883,22.724353790283203,26.491992950439453,30.786148071289062,22.662931442260742,44.942901611328125,23.091949462890625,16.7181453704834,,36.14191436767578
2014-03-03 00:00:00-05:00,35.5005989074707,20.90624237060547,36.16497802734375,48.400760650634766,17.50224494934082,19.571346282958984,15.286584854125977,14.848774909973145,23.142040252685547,25.404760360717773,20.616771697998047,19.253448486328125,21.9714412689209,25.92463493347168,29.91335105895996,22.608566284179688,44.33195114135742,22.500577926635742,16.700515747070312,,35.74648666381836
2014-03-04 00:00:00-05:00,35.90464401245117,21.457561492919922,37.0898323059082,48.800235748291016,17.800153732299805,19.956308364868164,15.45725154876709,15.064667701721191,23.663528442382812,25.78211784362793,21.03856086730957,19.76173973083496,22.71066665649414,26.578763961791992,30.952056884765625,22.701766967773438,45.069576263427734,22.849767684936523,16.700515747070312,,36.76415252685547
2014-03-05 00:00:00-05:00,35.556068420410156,21.658832550048828,36.67525100708008,48.67240524291992,17.518789291381836,20.271976470947266,15.323158264160156,15.118639945983887,23.610620498657227,25.733427047729492,21.06037712097168,19.7463321685791,23.039209365844727,26.805707931518555,31.269447326660156,22.826030731201172,45.121734619140625,22.996204376220703,16.850337982177734,,37.09563064575195
2014-03-06 00:00:00-05:00,35.94425582885742,22.1401424407959,37.376853942871094,49.23167037963867,17.77532386779785,20.610742568969727,15.554776191711426,15.30455493927002,23.792009353637695,25.76994514465332,21.358539581298828,20.03898811340332,23.40882682800293,27.306303024291992,31.9619140625,22.90369987487793,45.67308044433594,23.249649047851562,17.070659637451172,,37.89232635498047
2014-03-07 00:00:00-05:00,35.492671966552734,22.026376724243164,37.12173080444336,48.96003341674805,18.056686401367188,20.333566665649414,15.49382495880127,15.286559104919434,23.51993179321289,25.587352752685547,21.271272659301758,19.961971282958984,23.39513397216797,27.02596664428711,31.23337745666504,22.740596771240234,45.449562072753906,22.708967208862305,17.04422378540039,,37.48524856567383
2014-03-10 00:00:00-04:00,34.993560791015625,22.236400604248047,36.96227264404297,48.360809326171875,18.30494499206543,20.41055679321289,15.445062637329102,15.094654083251953,23.255409240722656,25.283035278320312,21.242185592651367,19.76173973083496,23.422513961791992,27.079360961914062,30.887130737304688,22.73283576965332,45.11428451538086,22.320343017578125,16.577136993408203,,37.20612335205078
2014-03-11 00:00:00-04:00,34.5419807434082,22.00887680053711,36.57957077026367,48.057212829589844,18.395973205566406,20.341272354125977,15.347538948059082,14.944729804992676,23.210060119628906,25.161300659179688,21.053104400634766,19.70783233642578,23.326690673828125,26.839075088500977,30.2956485748291,22.678462982177734,44.816253662109375,22.17953872680664,16.700515747070312,,36.48503112792969
2014-03-12 00:00:00-04:00,34.42314147949219,22.183897018432617,36.228755950927734,47.75360870361328,18.230464935302734,20.479848861694336,15.384109497070312,14.944729804992676,23.05890655517578,25.015230178833008,20.99492645263672,19.70012855529785,23.39513397216797,26.812376022338867,30.930419921875,22.78719711303711,44.96526336669922,22.348501205444336,16.638824462890625,,36.828125
2014-03-13 00:00:00-04:00,33.6546516418457,21.772594451904297,35.622825622558594,46.9466552734375,18.15599250793457,20.3720645904541,15.079353332519531,14.93873119354248,22.393815994262695,24.613525390625,20.500417709350586,19.26114845275879,22.806489944458008,26.1248779296875,30.475976943969727,22.740596771240234,44.063724517822266,22.08942985534668,16.374439239501953,,36.25823211669922
2014-03-14 00:00:00-04:00,33.60712432861328,21.90386390686035,35.20823287963867,46.84278869628906,18.19736671447754,21.596237182617188,15.189064025878906,14.818791389465332,22.635663986206055,24.63786506652832,20.493144989013672,19.2303409576416,22.874935150146484,26.018091201782227,30.87991714477539,22.624095916748047,44.23508834838867,22.027469635009766,16.550701141357422,,36.799049377441406
2014-03-17 00:00:00-04:00,33.68635177612305,22.455181121826172,35.59093475341797,47.649742126464844,18.29667091369629,21.94270133972168,15.347538948059082,15.028685569763184,23.03622817993164,24.820459365844727,20.791311264038086,19.507593154907227,23.518341064453125,26.465290069580078,31.449769973754883,22.71729850769043,44.58527755737305,22.19643783569336,16.859148025512695,,36.96769714355469
2014-03-18 00:00:00-04:00,34.22508239746094,22.32391357421875,35.55904006958008,47.85746765136719,18.24701690673828,21.91959571838379,15.298776626586914,15.13663387298584,23.247848510742188,24.930017471313477,21.03856086730957,19.65391731262207,23.696298599243164,26.765649795532227,32.38027572631836,22.779430389404297,45.419761657714844,22.737125396728516,16.973718643188477,,37.41545486450195
2014-03-19 00:00:00-04:00,33.74972915649414,21.825101852416992,35.36769104003906,46.994598388671875,18.17254066467285,21.349857330322266,15.079353332519531,14.896751403808594,22.990882873535156,24.63786506652832,20.704036712646484,19.376667022705078,23.285615921020508,26.28507423400879,31.493045806884766,22.515365600585938,45.069576263427734,22.827241897583008,16.832712173461914,,35.89186096191406
2014-03-20 00:00:00-04:00,33.59920120239258,22.131389617919922,34.857425689697266,46.65104293823242,18.122886657714844,20.88021469116211,14.969639778137207,14.866769790649414,23.021114349365234,24.589181900024414,20.85675811767578,19.422874450683594,23.436203002929688,26.45194435119629,31.89699363708496,22.546428680419922,45.8742561340332,23.36229705810547,16.788646697998047,,36.2175178527832
2014-03-21 00:00:00-04:00,34.35975646972656,22.043882369995117,34.69796371459961,46.88274002075195,18.09806251525879,20.810916900634766,15.152494430541992,14.9087495803833,23.04378890991211,24.55265998840332,20.77676010131836,19.29965591430664,23.135034561157227,26.111528396606445,31.211729049682617,22.593032836914062,46.7385368347168,23.46930694580078,16.832712173461914,,36.438499450683594
