Date,momentum,buy_hold
2013-10-17,1.224880163908217,1.326555052229528
2013-10-18,1.2351663608953862,1.3311954556743575
2013-10-21,1.2351700556788492,1.3286890239088198
2013-10-22,1.2325731010279117,1.3356636903636525
2013-10-23,1.2292722028905814,1.3276827599636376
2013-10-24,1.2301093696813226,1.3304464421603055
2013-10-25,1.230625057018132,1.335079628746015
2013-10-28,1.2302833508457227,1.3358915355789216
2013-10-29,1.2351032261796002,1.3352016795484034
2013-10-30,1.2305762610647966,1.3293501746796401
2013-10-31,1.2323129295074282,1.321443498953594
2013-11-01,1.2331910650717466,1.315779274837063
2013-11-04,1.2382055827365734,1.3183788894994795
2013-11-05,1.2358634129803285,1.310135770189124
2013-11-06,1.2360006450494723,1.3148943447004264
2013-11-07,1.2251704175117037,1.3029793677194652
2013-11-08,1.241589805411509,1.3022915703434343
2013-11-11,1.243278029455741,1.3027599308699322
2013-11-12,1.2469017359893615,1.2981436742387387
2013-11-13,1.2528709455064546,1.304855938149178
2013-11-14,1.2510910746358286,1.3117045298930816
2013-11-15,1.2549111242430333,1.3156253591733644
2013-11-18,1.2547524235651664,1.3123389310597628
2013-11-19,1.2515671998550986,1.3088992034548361
2013-11-20,1.2573897706201176,1.3004109697901862
2013-11-21,1.2673066863004603,1.308571394964161
2013-11-22,1.271408870584222,1.3122541884642114
2013-11-25,1.269605434548131,1.310281647044139
2013-11-26,1.2744982738596018,1.3114395387856883
2013-11-27,1.2795319259003317,1.3127049316148558
2013-11-29,1.277297704970919,1.3153022432647208
2013-12-02,1.2820722438231555,1.3065576908867014
2013-12-03,1.2770282169919078,1.3086466319866907
2013-12-04,1.2689194852645314,1.3096372303132222
2013-12-05,1.2718195636320915,1.3067547250166844
2013-12-06,1.2796095298649157,1.3150988205561152
2013-12-09,1.2770021218998973,1.3172877521978426
2013-12-10,1.2669224857835777,1.3203813746611395
2013-12-11,1.2588598451220299,1.3084148428574465
2013-12-12,1.2644735514088432,1.3019620903605522
2013-12-13,1.2612538356602006,1.3029158928042437
2013-12-16,1.2670778658015545,1.3085251813812535
2013-12-17,1.2679533591749255,1.3064320801329101
2013-12-18,1.284195017933755,1.3144963249113222
2013-12-19,1.2907760761125533,1.3076933185658497
2013-12-20,1.2957153583124619,1.3157156699199908
2013-12-23,1.3054590670341202,1.319196027728538
2013-12-24,1.305595672545009,1.3211389265444426
2013-12-26,1.3066241960938156,1.3228394015307732
2013-12-27,1.3057975688561863,1.3260266083035213
2013-12-30,1.312029489882782,1.3250743481315983
2013-12-31,1.3135209242346968,1.3260169101691313
2014-01-02,1.3029474042539215,1.314523894929125
2014-01-03,1.3026651682860395,1.3132791027393793
2014-01-06,1.2990374515490557,1.3121389201531295
2014-01-07,1.3057154073061061,1.3152039418625139
2014-01-08,1.3064934637042454,1.311000892122138
2014-01-09,1.3057706797066475,1.3103655169942563
2014-01-10,1.3104868008258066,1.3203464070449749
2014-01-13,1.2989189965325783,1.3133816717168652
2014-01-14,1.310342486035777,1.3189766381464922
2014-01-15,1.3161336940945818,1.32357068311969
2014-01-16,1.316034934666502,1.323532816874855
2014-01-17,1.3122586976246549,1.3220686470506886
2014-01-21,1.317151581106187,1.324713449203063
2014-01-22,1.3190666422181758,1.328169225821628
2014-01-23,1.3132921754223075,1.328311820620372
2014-01-24,1.2916983847135706,1.3150697409672287
2014-01-27,1.284044061749696,1.3069475799475787
2014-01-28,1.2895727226391906,1.3137180718089558
2014-01-29,1.2792003205361753,1.3094062584670483
2014-01-30,1.290196513213919,1.313616035219653
2014-01-31,1.282757089051316,1.3109181711212683
2014-02-03,1.2609398984402378,1.2991058701281142
2014-02-04,1.268323904840038,1.3053342336504559
2014-02-05,1.2662656217556427,1.3034156933385652
2014-02-06,1.2776974016406302,1.3124537864181505
2014-02-07,1.2899113843993002,1.3245090583178596
2014-02-10,1.2914470893648675,1.3252743410985106
2014-02-11,1.3020964450535735,1.3333681374549216
2014-02-12,1.303920626211945,1.3338149824082373
2014-02-13,1.3103836775261675,1.3407882495314807
2014-02-14,1.3132974607292445,1.345661283212973
2014-02-18,1.3190661505877386,1.3528739418056195
2014-02-19,1.3120392891527206,1.3482888130668542
2014-02-20,1.3177386844452876,1.3516248924016045
2014-02-21,1.3183369422898135,1.3525013850129586
2014-02-24,1.3245417276388185,1.3572520868277786
2014-02-25,1.323887306183997,1.3561649087448422
2014-02-26,1.3243340514735968,1.3565005515437163
2014-02-27,1.329111449827387,1.36073323534933
2014-02-28,1.3289302210846206,1.361368373814205
2014-03-03,1.3193973768237661,1.3618747381136724
2014-03-04,1.3359629586539543,1.3675121473987115
2014-03-05,1.336473729448251,1.3647839273648534
2014-03-06,1.3391963044297426,1.3699105518108559
2014-03-07,1.336783920013413,1.3645867971240504
2014-03-10,1.3346322563401816,1.3602852613360237
2014-03-11,1.3283431107379915,1.356104810080449
2014-03-12,1.329119325296996,1.3581967409437852
2014-03-13,1.3161956147366582,1.3510518302274053
2014-03-14,1.314445150641347,1.352924566714295
2014-03-17,1.3224632766729196,1.3539107536066808
2014-03-18,1.3317200874660104,1.3618239365748337
2014-03-19,1.324853956277571,1.349513510171758
2014-03-20,1.3262791829947782,1.3491077329621837
